Family,Species,Body mass (g),Flapper,Migrant,Incubation duration (days),Fledging duration (days),Developmental duration (days)
Columbidae,Treron_sphenurus,210,1,1,16.2,12,28.3
Columbidae,Turacoena_manadensis,212.5,1,0,18,30,48
Columbidae,Turtur_abyssinicus,62.8,1,0,15,17,32
Columbidae,Turtur_afer,65,1,0,13,13.5,26.5
Columbidae,Turtur_chalcospilos,60.1,1,0,15,16.5,31.5
Columbidae,Turtur_tympanistria,69.9,1,0,18.5,15.5,34
Columbidae,Zenaida_asiatica,153,1,1,13.6,14.7,28.4
Columbidae,Zenaida_aurita,157.5,1,0,14,14,28
Columbidae,Zenaida_galapagoensis,112,1,0,13,15,28
Columbidae,Zenaida_macroura,119,1,1,14.2,14,28.2
Columbidae,Zenaida_meloda,181.1,1,0,13.3,15,28.3
Conopophagidae,Conopophaga_lineata,25.3,1,0,14,14,28
Conopophagidae,Conopophaga_melanops,20.2,1,0,18,15,33
Coraciidae,Coracias_benghalensis,163,1,1,18,32.5,50.5
Coraciidae,Coracias_caudatus,116.3,1,0,20.3,26,46.2
Coraciidae,Coracias_garrulus,146,1,1,18,26.5,44.5
Coraciidae,Eurystomus_azureus,135.6,1,0,20.5,24.5,45
Coraciidae,Eurystomus_orientalis,145.7,1,1,21.5,23.8,45.2
Corcoracidae,Corcorax_melanorhamphos,364,1,0,19.3,24.8,44.1
Corcoracidae,Struthidea_cinerea,131.5,1,0,17.5,21.6,39.1
Corvidae,Aphelocoma_californica,83.7,1,0,17.3,19.3,36.6
Corvidae,Aphelocoma_coerulescens,77.9,1,0,17.5,18,35.5
Corvidae,Aphelocoma_insularis,112.1,1,0,17.7,18,35.8
Corvidae,Aphelocoma_ultramarina,120.4,1,0,18,25.4,43.4
Corvidae,Cissa_hypoleuca,125,1,0,19,25,44
Corvidae,Corvus_albicollis,918,1,0,20,24.5,44.5
Corvidae,Corvus_albus,542.3,1,0,18.5,40,58.5
Corvidae,Corvus_bennetti,392.6,1,0,17,30.5,47.5
Corvidae,Corvus_brachyrhynchos,450.9,1,1,17.8,32,49.8
Corvidae,Corvus_capensis,553,1,0,18.5,37.5,56
Corvidae,Corvus_caurinus,388.9,1,0,18.2,32,50.3
Corvidae,Corvus_corax,1012.5,1,0,19.5,40,59.5
Corvidae,Corvus_corone,553,1,1,18.8,33.4,52.3
Corvidae,Corvus_coronoides,642.2,1,0,19.9,43.1,63
Corvidae,Corvus_cryptoleucus,535,1,0,20.5,37.2,57.7
Corvidae,Corvus_edithae,555.9,1,0,21,43.5,64.5
Corvidae,Corvus_frugilegus,452.8,1,1,17,32.7,49.7
Corvidae,Corvus_hawaiiensis,519.4,1,0,20,42,62
Corvidae,Corvus_kubaryi,248.6,1,0,22,37.5,59.5
Corvidae,Corvus_levaillantii,528.1,1,0,18,24.5,42.5
Corvidae,Corvus_macrorhynchos,528.9,1,0,18,24.5,42.5
Corvidae,Corvus_mellori,538.6,1,0,19.3,36.9,56.2
Corvidae,Corvus_monedula,246,1,1,17.7,32.7,50.5
Corvidae,Corvus_orru,536,1,0,19.5,41,60.5
Corvidae,Corvus_ossifragus,284.8,1,0,17.7,36,53.7
Corvidae,Corvus_rhipidurus,622.8,1,0,19,37.5,56.5
Corvidae,Corvus_ruficollis,583.3,1,0,20.7,40,60.8
Corvidae,Corvus_splendens,302.3,1,0,16.5,24.5,41
Corvidae,Corvus_tasmanicus,667.5,1,0,20,40,60
Corvidae,Cyanocitta_cristata,86.6,1,1,17.2,19,36.2
Corvidae,Cyanocitta_stelleri,124,1,0,16,16,32
Corvidae,Cyanocorax_beecheii,193.5,1,0,18.5,23.5,42
Corvidae,Cyanocorax_caeruleus,272,1,0,19,18,37
Corvidae,Cyanocorax_chrysops,164,1,0,19,23,42
Corvidae,Cyanocorax_cristatellus,178,1,0,19,24,43
Corvidae,Cyanocorax_dickeyi,179.8,1,0,18.5,24,42.5
Corvidae,Cyanocorax_morio,209,1,0,18.5,24.1,42.6
Corvidae,Cyanocorax_sanblasianus,108.6,1,0,17.5,19,36.5
Corvidae,Cyanocorax_yncas,78.8,1,0,16.7,19.8,36.5
Corvidae,Cyanocorax_yucatanicus,116.5,1,0,17,26,43
Corvidae,Cyanopica_cyanus,93.3,1,0,15.2,16.5,31.7
Corvidae,Garrulus_glandarius,160.2,1,0,16.5,21.8,38.3
Corvidae,Garrulus_lanceolatus,97.6,1,0,16,20,36
Corvidae,Gymnorhinus_cyanocephalus,104.9,1,0,16.7,21.3,38
Corvidae,Nucifraga_caryocatactes,181.8,1,0,17.7,23,40.7
Corvidae,Nucifraga_columbiana,129.9,1,0,17.7,21,38.8
Corvidae,Perisoreus_canadensis,71.3,1,0,17.7,20.5,38.3
Corvidae,Perisoreus_infaustus,84.5,1,0,19.3,22,41.2
Corvidae,Pica_hudsonia,183.1,1,0,18,26.6,44.6
Corvidae,Pica_nuttalli,156.2,1,0,21.5,27,48.5
Corvidae,Pica_pica,215.4,1,0,20.4,26.4,46.8
Corvidae,Podoces_panderi,91.1,1,0,17.5,17.5,35
Corvidae,Podoces_pleskei,88.1,1,0,17.5,14.5,32
Corvidae,Pyrrhocorax_graculus,217.2,1,0,20.3,30.8,51
Corvidae,Pyrrhocorax_pyrrhocorax,262.2,1,0,19.1,36.7,55.9
Cotingidae,Cephalopterus_penduliger,338,1,0,27.5,32,59.5
Cotingidae,Lipaugus_lanioides,95.5,1,0,26,25.5,51.5
Cotingidae,Lipaugus_unirufus,82,1,0,25.5,28.5,54
Cotingidae,Oxyruncus_cristatus,41.9,1,0,19.5,27.5,47
Cotingidae,Pachyramphus_aglaiae,29.7,1,0,19.5,22,41.5
Cotingidae,Pachyramphus_albogriseus,17,1,0,19.5,21,40.5
Cotingidae,Pachyramphus_cinnamomeus,20.3,1,0,19.5,25,44.5
Cotingidae,Pachyramphus_polychopterus,21.2,1,0,19,21,40
Cotingidae,Pachyramphus_rufus,18.7,1,0,19.5,25,44.5
Cotingidae,Pachyramphus_versicolor,15.6,1,0,19.5,25,44.5
Cotingidae,Pachyramphus_viridis,21,1,0,19.5,25,44.5
Cotingidae,Phibalura_flavirostris,47.1,1,0,18,27.5,45.5
Cotingidae,Phytotoma_rutila,40.5,1,1,14.5,17,31.5
Cotingidae,Pipreola_aureopectus,46,1,0,17,25,42
Cotingidae,Pipreola_jucunda,50.6,1,0,17,25,42
Cotingidae,Pipreola_lubomirskii,50.6,1,0,17,25,42
Cotingidae,Pipreola_pulchra,54.9,1,0,17,25,42
Cotingidae,Pipreola_riefferii,49.5,1,0,19.5,21,40.5
Cotingidae,Procnias_averano,150.2,1,0,23,33,56
Cotingidae,Querula_purpurata,106.2,1,0,25,32.5,57.5
Cotingidae,Rupicola_peruvianus,248.3,1,0,28,44,72
Cotingidae,Rupicola_rupicola,191.8,1,0,28,38.5,66.5
Cotingidae,Schiffornis_turdina,31.7,1,0,20.5,20,40.5
Cotingidae,Tityra_cayana,68.3,1,0,19.5,25,44.5
Cotingidae,Tityra_inquisitor,42.7,1,0,19.5,25,44.5
Cotingidae,Tityra_semifasciata,77.8,1,0,19.5,25,44.5
Cracidae,Crax_rubra,4133,1,0,32.5,20,52.5
Cracticidae,Cracticus_mentalis,80.8,1,0,21,14,35
Cracticidae,Cracticus_nigrogularis,127.3,1,0,20.7,29.2,49.9
Cracticidae,Cracticus_torquatus,81.8,1,0,21,26.1,47.2
Cracticidae,Gymnorhina_tibicen,287.7,1,0,20,31.1,51.1
Cracticidae,Strepera_graculina,291.2,1,0,21,32.1,53.1
Cracticidae,Strepera_versicolor,397.7,1,0,23,32,55
Cuculidae,Cacomantis_variolosus,34.6,1,0,13,18,31
Cuculidae,Carpococcyx_renauldi,550,1,0,28,18,46
Cuculidae,Centropus_grillii,123.4,1,0,14,19,33
Cuculidae,Centropus_phasianinus,377.7,1,0,15,12.6,27.6
Cuculidae,Centropus_senegalensis,169.5,1,0,18.2,19,37.2
Cuculidae,Centropus_superciliosus,156.2,1,0,15.5,21,36.5
Cuculidae,Centropus_toulou,168.2,1,0,15,19,34
Cuculidae,Chrysococcyx_basalis,23.3,1,1,12,18,30
Cuculidae,Chrysococcyx_caprius,33.2,1,1,11.8,20.5,32.3
Cuculidae,Chrysococcyx_cupreus,37.8,1,1,13,19,32
Cuculidae,Chrysococcyx_klaas,27.6,1,1,11.8,20,31.7
Cuculidae,Chrysococcyx_lucidus,24.4,1,1,14.5,19,33.5
Cuculidae,Clamator_glandarius,147.3,1,1,13.2,23.2,36.4
Cuculidae,Clamator_jacobinus,77.7,1,1,11.7,17,28.7
Cuculidae,Clamator_levaillantii,122.1,1,1,11.3,12,23.2
Cuculidae,Coccyzus_americanus,62.5,1,1,11,14.5,25.5
Cuculidae,Coccyzus_erythropthalmus,50.2,1,1,11.3,16.7,28
Cuculidae,Coccyzus_lansbergi,50.5,1,1,10.5,10.5,21
Cuculidae,Coccyzus_minor,64.9,1,1,11.5,8,19.5
Cuculidae,Coua_caerulea,244.9,1,0,13,14,27
Cuculidae,Crotophaga_ani,111.4,1,0,14,10.4,24.4
Cuculidae,Crotophaga_sulcirostris,81,1,0,13,10.1,23.1
Cuculidae,Cuculus_canorus,111.4,1,1,12.3,18.2,30.5
Cuculidae,Cuculus_clamosus,82.4,1,1,13.5,20.5,34
Cuculidae,Cuculus_gularis,107.3,1,1,13.3,20.3,33.5
Cuculidae,Cuculus_micropterus,94.9,1,1,12,21,33
Cuculidae,Cuculus_solitarius,75.1,1,1,12.3,19,31.2
Cuculidae,Eudynamys_melanorhynchus,219.6,1,1,13.5,19,32.5
Cuculidae,Eudynamys_orientalis,206.2,1,1,13.5,19,32.5
Cuculidae,Eudynamys_scolopaceus,202.2,1,1,13.5,21.3,34.7
Cuculidae,Geococcyx_californianus,376,1,0,19.1,19.5,38.6
Cuculidae,Guira_guira,139.8,1,1,12.5,15,27.5
Cuculidae,Pachycoccyx_audeberti,103.2,1,0,13,29.5,42.5
Cuculidae,Piaya_cayana,102.6,1,0,18.5,8,26.5
Cuculidae,Tapera_naevia,48.1,1,1,15.2,18,33.2
Dasyornithidae,Dasyornis_brachypterus,41.7,1,0,21,11,32
Dasyornithidae,Dasyornis_broadbenti,67.9,1,0,18.5,19,37.5
Dendrocolaptidae,Dendrocincla_anabatina,34.3,1,0,20.5,24,44.5
Dendrocolaptidae,Dendroplex_picus,40.4,1,0,17,17.5,34.5
Dendrocolaptidae,Drymornis_bridgesii,93.3,1,0,14,21,35
Dendrocolaptidae,Lepidocolaptes_affinis,35,1,0,17,19,36
Dendrocolaptidae,Lepidocolaptes_falcinellus,28,1,0,15.5,18.5,34
Dendrocolaptidae,Lepidocolaptes_souleyetii,25.7,1,0,15,18.8,33.7
Dendrocolaptidae,Xiphorhynchus_elegans,33.7,1,0,16,18.5,34.5
Dendrocolaptidae,Xiphorhynchus_guttatus,59.7,1,0,18,20,38
Dendrocolaptidae,Xiphorhynchus_susurrans,47.2,1,0,18,19.8,37.8
Dicruridae,Dicrurus_adsimilis,41.2,1,0,16.2,15.8,32
Dicruridae,Dicrurus_aldabranus,48.5,1,0,17,17,34
Dicruridae,Dicrurus_bracteatus,83.9,1,0,19,21.5,40.5
Dicruridae,Dicrurus_macrocercus,48.4,1,1,15,16.5,31.5
Dicruridae,Dicrurus_modestus,45,1,0,16,14,30
Dicruridae,Dicrurus_waldenii,50.5,1,0,20,19.5,39.5
Diomedeidae,Diomedea_amsterdamensis,6658.4,0,0,78.9,265.7,344.6
Diomedeidae,Diomedea_antipodensis,7375.6,0,1,79,283.8,362.9
Diomedeidae,Diomedea_dabbenena,7332.8,0,1,78.8,274.4,353.1
Diomedeidae,Diomedea_epomophora,8552.8,0,0,78.9,238,316.9
Diomedeidae,Diomedea_exulans,7475.6,0,0,78.8,277.9,356.6
Diomedeidae,Diomedea_sanfordi,8387.8,0,1,78.8,236,314.8
Diomedeidae,Phoebastria_albatrus,4205.5,0,1,59.5,152.2,211.7
Diomedeidae,Phoebastria_immutabilis,3098,0,0,64.2,165,229.2
Diomedeidae,Phoebastria_irrorata,3411.9,0,0,60.3,140.3,200.5
Diomedeidae,Phoebastria_nigripes,3191.7,0,0,65.3,140,205.3
Diomedeidae,Phoebetria_fusca,2576.8,0,0,70.3,137.7,208
Diomedeidae,Phoebetria_palpebrata,2987.5,0,0,67.7,147.7,215.5
Diomedeidae,Thalassarche_bulleri,2826.4,0,0,69,167,236
Diomedeidae,Thalassarche_carteri,2121.9,0,1,75,115.3,190.3
Diomedeidae,Thalassarche_cauta,3955.1,0,0,70.5,144.6,215.1
Diomedeidae,Thalassarche_chlororhynchos,2121.9,0,0,71,115.3,186.3
Diomedeidae,Thalassarche_chrysostoma,3599.5,0,0,72,123.5,195.5
Diomedeidae,Thalassarche_eremita,3955.1,0,1,69.5,137.3,206.8
Diomedeidae,Thalassarche_impavida,3321.5,0,1,68.2,112,180.3
Diomedeidae,Thalassarche_melanophrys,3321.5,0,0,68,111.3,179.3
Diomedeidae,Thalassarche_salvini,3955.1,0,1,69,144.6,213.6
Dulidae,Dulus_dominicus,48,1,0,15,32,47
Emberizidae,Aimophila_aestivalis,19.6,1,0,13,9,22
Emberizidae,Aimophila_botterii,20.5,1,0,12,10,22
Emberizidae,Aimophila_carpalis,15,1,0,11,8.5,19.5
Emberizidae,Aimophila_cassinii,18.5,1,1,11,8,19
Emberizidae,Aimophila_quinquestriata,19.5,1,0,12.5,9.5,22
Emberizidae,Aimophila_ruficeps,19,1,0,12,8.5,20.5
Emberizidae,Ammodramus_bairdii,18,1,1,11.5,13,24.5
Emberizidae,Ammodramus_caudacutus,18.3,1,1,11.4,9.9,21.3
Emberizidae,Ammodramus_henslowii,12.8,1,1,11,9.5,20.5
Emberizidae,Ammodramus_maritimus,22.7,1,1,12.2,9.8,22
Emberizidae,Ammodramus_nelsoni,16,1,1,11,10,21
Emberizidae,Ammodramus_savannarum,17.8,1,1,11.8,8.5,20.3
Emberizidae,Amphispiza_belli,17.7,1,0,13.3,10,23.3
Emberizidae,Amphispiza_bilineata,13,1,1,12,9,21
Emberizidae,Arremon_aurantiirostris,34,1,0,15.5,13,28.5
Emberizidae,Arremon_brunneinucha,44,1,0,14.5,13,27.5
Emberizidae,Arremon_flavirostris,26.4,1,0,15.3,12.2,27.5
Emberizidae,Arremon_torquatus,41.4,1,0,15,12.5,27.5
Emberizidae,Arremon_virenticeps,41,1,0,15,12.5,27.5
Emberizidae,Arremonops_conirostris,36.5,1,0,13.5,11.5,25
Emberizidae,Atlapetes_latinuchus,23.5,1,0,16,15,31
Emberizidae,Atlapetes_semirufus,31,1,0,14.5,10,24.5
Emberizidae,Calamospiza_melanocorys,40,1,1,12,10.5,22.5
Emberizidae,Calcarius_lapponicus,27.9,1,1,12,10.7,22.8
Emberizidae,Calcarius_mccownii,25.3,1,1,12,12,24
Emberizidae,Calcarius_ornatus,20.2,1,1,11.7,10,21.6
Emberizidae,Calcarius_pictus,26.5,1,1,11.7,12,23.7
Emberizidae,Camarhynchus_heliobates,18,1,0,12,14,26
Emberizidae,Camarhynchus_psittacula,18,1,0,12,11,23
Emberizidae,Chondestes_grammacus,28.8,1,1,12,10.2,22.3
Emberizidae,Diuca_diuca,36.6,1,1,13.5,9.5,23
Emberizidae,Emberiza_affinis,16,1,0,12,15.5,27.5
Emberizidae,Emberiza_aureola,20.4,1,1,13.3,13,26.3
Emberizidae,Emberiza_bruniceps,24.7,1,1,12.5,12.5,25
Emberizidae,Emberiza_cabanisi,24.8,1,0,13,16,29
Emberizidae,Emberiza_caesia,20.5,1,1,12,12.5,24.5
Emberizidae,Emberiza_capensis,21.2,1,0,13.5,11.5,25
Emberizidae,Emberiza_cia,23.3,1,1,13.6,11.3,24.9
Emberizidae,Emberiza_cioides,21.6,1,0,11,11,22
Emberizidae,Emberiza_cirlus,25.4,1,0,12,12.3,24.2
Emberizidae,Emberiza_citrinella,29.7,1,1,13,12.5,25.5
Emberizidae,Emberiza_flaviventris,21.5,1,0,12.5,14.5,27
Emberizidae,Emberiza_godlewskii,18.5,1,0,13.5,12,25.5
Emberizidae,Emberiza_hortulana,20.5,1,1,11.5,12.5,24
Emberizidae,Emberiza_impetuani,16,1,0,12,13,25
Emberizidae,Emberiza_jankowskii,20,1,1,12.5,11.5,24
Emberizidae,Emberiza_leucocephalos,27.5,1,1,13,11,24
Emberizidae,Emberiza_melanocephala,28.4,1,1,14,14.5,28.5
Emberizidae,Emberiza_pallasi,15.7,1,1,13,11.5,24.5
Emberizidae,Emberiza_poliopleura,16,1,0,12,17,29
Emberizidae,Emberiza_pusilla,14.8,1,1,11.5,11.5,23
Emberizidae,Emberiza_rustica,20.3,1,1,12.5,14,26.5
Emberizidae,Emberiza_schoeniclus,18.6,1,1,13,11.3,24.2
Emberizidae,Emberiza_spodocephala,20,1,1,13,11.5,24.5
Emberizidae,Emberiza_stewarti,17,1,1,12.5,13,25.5
Emberizidae,Emberiza_striolata,14.8,1,0,14.5,18,32.5
Emberizidae,Emberiza_tahapisi,16.5,1,0,13,14.5,27.5
Emberizidae,Emberiza_variabilis,25.5,1,1,12,11,23
Emberizidae,Emberiza_yessoensis,13.5,1,1,13,12,25
Emberizidae,Geospiza_conirostris,28.2,1,0,12,14,26
Emberizidae,Geospiza_difficilis,16,1,0,12,14,26
Emberizidae,Geospiza_fortis,24,1,0,12,14,26
Emberizidae,Geospiza_magnirostris,33,1,0,12,14,26
Emberizidae,Geospiza_scandens,22.5,1,0,12,12.5,24.5
Emberizidae,Junco_hyemalis,19.5,1,1,12.3,11.4,23.7
Emberizidae,Junco_insularis,20.7,1,0,12.2,10.9,23
Emberizidae,Junco_phaeonotus,20.4,1,0,13,11,24
Emberizidae,Melospiza_georgiana,16.6,1,1,13.1,11.2,24.2
Emberizidae,Melospiza_lincolnii,17,1,1,12.2,10.7,22.9
Emberizidae,Melospiza_melodia,22.6,1,1,12.6,9.8,22.4
Emberizidae,Miliaria_calandra,48.6,1,1,12.7,11.8,24.5
Emberizidae,Nesospiza_acunhae,36.5,1,0,17.5,19.5,37
Emberizidae,Passerculus_sandwichensis,20.1,1,1,12.1,11,23.2
Emberizidae,Passerella_iliaca,33.5,1,1,13,9.5,22.5
Emberizidae,Passerina_amoena,15.3,1,1,12,12.5,24.5
Emberizidae,Passerina_caerulea,27.9,1,1,11.3,11.3,22.5
Emberizidae,Passerina_ciris,15.6,1,1,11.5,13,24.5
Emberizidae,Passerina_cyanea,14.7,1,1,12.5,9.5,22
Emberizidae,Passerina_versicolor,13,1,1,14,10,24
Emberizidae,Pipilo_aberti,46,1,0,14,12.5,26.5
Emberizidae,Pipilo_chlorurus,29.3,1,1,12,12,24
Emberizidae,Pipilo_crissalis,49.9,1,0,12.7,8.5,21.3
Emberizidae,Pipilo_erythrophthalmus,40.2,1,1,12.5,10.7,23.2
Emberizidae,Pipilo_maculatus,39.6,1,1,12.5,11,23.5
Emberizidae,Plectrophenax_hyperboreus,48.4,1,1,12,13.5,25.5
Emberizidae,Plectrophenax_nivalis,41.3,1,1,12,13.5,25.5
Emberizidae,Pooecetes_gramineus,25.4,1,1,12,9.3,21.3
Emberizidae,Poospiza_nigrorufa,17,1,0,14,16,30
Emberizidae,Rhodospingus_cruentus,12,1,0,11,8,19
Emberizidae,Sicalis_citrina,12,1,0,12,13,25
Emberizidae,Spizella_arborea,17.8,1,1,12.3,15,27.2
Emberizidae,Spizella_breweri,10.9,1,1,13,8.5,21.5
Emberizidae,Spizella_pallida,11.5,1,1,12,9,21
Emberizidae,Spizella_passerina,12.3,1,1,11.8,10.2,22
Emberizidae,Spizella_pusilla,12.7,1,1,11.5,9,20.5
Emberizidae,Spizella_wortheni,12.4,1,0,11.6,10.4,22
Emberizidae,Sporophila_americana,12,1,0,12,12,24
Emberizidae,Sporophila_caerulescens,9.5,1,1,13,13.5,26.5
Emberizidae,Sporophila_collaris,10.5,1,0,12.5,10.5,23
Emberizidae,Sporophila_corvina,11.2,1,0,12,12,24
Emberizidae,Sporophila_hypoxantha,11,1,1,11.5,9.5,21
Emberizidae,Sporophila_lineola,9.5,1,1,11,11,22
Emberizidae,Sporophila_murallae,11.4,1,0,12,12,24
Emberizidae,Sporophila_nigricollis,9.6,1,0,12,10,22
Emberizidae,Sporophila_torqueola,8.7,1,0,13,10.5,23.5
Emberizidae,Tiaris_olivaceus,8.4,1,0,13,13.5,26.5
Emberizidae,Volatinia_jacarina,9.9,1,0,9.5,9,18.5
Emberizidae,Xenospiza_baileyi,17.5,1,0,15.5,10.5,26
Emberizidae,Zonotrichia_albicollis,24.9,1,1,12.5,9.5,22
Emberizidae,Zonotrichia_atricapilla,28.5,1,1,11.5,10,21.5
Emberizidae,Zonotrichia_leucophrys,28,1,1,12.5,9.8,22.2
Emberizidae,Zonotrichia_querula,35.5,1,1,13,9.2,22.2
Estrildidae,Amadina_erythrocephala,22.8,1,0,13,19,32
Estrildidae,Amadina_fasciata,18,1,0,12.5,22,34.5
Estrildidae,Amandava_amandava,9.3,1,0,12,19,31
Estrildidae,Amandava_formosa,8.3,1,0,11.5,19.5,31
Estrildidae,Amandava_subflava,7.5,1,0,12.5,19.8,32.3
Estrildidae,Clytospiza_monteiri,14.9,1,0,13,20,33
Estrildidae,Cryptospiza_reichenovii,12,1,0,13.5,21,34.5
Estrildidae,Cryptospiza_salvadorii,12.3,1,0,15,20.5,35.5
Estrildidae,Emblema_pictum,10.4,1,0,15.4,21.1,36.5
Estrildidae,Erythrura_coloria,11.5,1,0,14,22,36
Estrildidae,Erythrura_cyaneovirens,12.9,1,0,13.5,19.5,33
Estrildidae,Erythrura_gouldiae,14.2,1,0,14.3,17.7,32
Estrildidae,Erythrura_hyperythra,11.1,1,0,13.5,24,37.5
Estrildidae,Erythrura_prasina,12.7,1,0,13,21,34
Estrildidae,Erythrura_psittacea,11.5,1,0,13,20,33
Estrildidae,Erythrura_trichroa,14.3,1,0,13,21,34
Estrildidae,Erythrura_tricolor,11,1,0,14,17,31
Estrildidae,Estrilda_astrild,8.2,1,0,11.5,18,29.5
Estrildidae,Estrilda_atricapilla,7.8,1,0,12,19,31
Estrildidae,Estrilda_caerulescens,9.2,1,0,11.5,18,29.5
Estrildidae,Estrilda_charmosyna,8.3,1,0,12,22,34
Estrildidae,Estrilda_erythronotos,9.2,1,0,12,22,34
Estrildidae,Estrilda_melanotis,6.5,1,0,12.5,20.5,33
Estrildidae,Estrilda_melpoda,7.6,1,0,11,20.5,31.5
Estrildidae,Estrilda_nigriloris,7.8,1,0,11.5,17,28.5
Estrildidae,Estrilda_nonnula,7.7,1,0,12,19,31
Estrildidae,Estrilda_paludicola,7.6,1,0,12.5,20,32.5
Estrildidae,Estrilda_perreini,7.5,1,0,12,19.5,31.5
Estrildidae,Estrilda_quartinia,7,1,0,13.5,21.5,35
Estrildidae,Estrilda_rhodopyga,7.8,1,0,13,18,31
Estrildidae,Estrilda_thomensis,7.5,1,0,13,19,32
Estrildidae,Estrilda_troglodytes,7.6,1,0,11.3,17.7,29
Estrildidae,Euschistospiza_cinereovinacea,11.8,1,0,13,21,34
Estrildidae,Euschistospiza_dybowskii,13.3,1,0,13.5,19,32.5
Estrildidae,Heteromunia_pectoralis,15.2,1,0,13,21.8,34.7
Estrildidae,Hypargos_margaritatus,13,1,0,13,20.5,33.5
Estrildidae,Hypargos_niveoguttatus,14.6,1,0,12.7,21,33.7
Estrildidae,Lagonosticta_larvata,9.8,1,0,11.5,18,29.5
Estrildidae,Lagonosticta_nitidula,10.7,1,0,13.5,18.5,32
Estrildidae,Lagonosticta_rara,10.2,1,0,12.3,17,29.3
Estrildidae,Lagonosticta_rhodopareia,9.3,1,0,13.5,17.5,31
Estrildidae,Lagonosticta_rubricata,10.1,1,0,14,21,35
Estrildidae,Lagonosticta_rufopicta,9.3,1,0,13.5,18,31.5
Estrildidae,Lagonosticta_senegala,9,1,0,11.5,18,29.5
Estrildidae,Lagonosticta_virata,9.5,1,0,12,19,31
Estrildidae,Lonchura_atricapilla,12.6,1,0,12.5,21,33.5
Estrildidae,Lonchura_bicolor,9.7,1,0,14,18.5,32.5
Estrildidae,Lonchura_cantans,12,1,0,12,21,33
Estrildidae,Lonchura_castaneothorax,13.5,1,0,13.8,17.5,31.2
Estrildidae,Lonchura_cucullata,9,1,0,12,22.5,34.5
Estrildidae,Lonchura_ferruginosa,12.9,1,0,13.5,21,34.5
Estrildidae,Lonchura_flaviprymna,11.5,1,0,13,21,34
Estrildidae,Lonchura_fringilloides,16.6,1,0,13.5,21,34.5
Estrildidae,Lonchura_fuscans,9.5,1,0,14,21.5,35.5
Estrildidae,Lonchura_grandis,14,1,0,14,21,35
Estrildidae,Lonchura_kelaarti,14.1,1,0,16,16,32
Estrildidae,Lonchura_leucogastra,11.4,1,0,15,20,35
Estrildidae,Lonchura_leucogastroides,11.6,1,0,13,19,32
Estrildidae,Lonchura_maja,12.5,1,0,12.5,21,33.5
Estrildidae,Lonchura_malabarica,12,1,0,13,22,35
Estrildidae,Lonchura_malacca,12.6,1,0,12.5,21,33.5
Estrildidae,Lonchura_melaena,12.6,1,0,12.5,25,37.5
Estrildidae,Lonchura_molucca,12,1,0,15.5,19.5,35
Estrildidae,Lonchura_nevermanni,11.1,1,0,13,21,34
Estrildidae,Lonchura_pallida,13.3,1,0,15,21,36
Estrildidae,Lonchura_punctulata,13.8,1,0,15.5,18.1,33.6
Estrildidae,Lonchura_quinticolor,13.3,1,0,15,21,36
Estrildidae,Lonchura_spectabilis,10.6,1,0,14.5,20.3,34.7
Estrildidae,Lonchura_striata,12.3,1,0,13.5,21,34.5
Estrildidae,Lonchura_stygia,11.2,1,0,15,22,37
Estrildidae,Lonchura_teerinki,13.3,1,0,14.5,22.5,37
Estrildidae,Mandingoa_nitidula,9.6,1,0,12.7,19,31.7
Estrildidae,Neochmia_modesta,12.9,1,0,12,21.5,33.5
Estrildidae,Neochmia_phaeton,9.9,1,0,14.3,21.5,35.8
Estrildidae,Neochmia_ruficauda,10.9,1,0,12.8,20.1,33
Estrildidae,Neochmia_temporalis,11.4,1,0,14,17.3,31.3
Estrildidae,Nesocharis_capistrata,11.7,1,0,15.5,21.5,37
Estrildidae,Nigrita_bicolor,10.5,1,0,12.5,19,31.5
Estrildidae,Ortygospiza_atricollis,10.7,1,0,14.5,19.3,33.7
Estrildidae,Padda_fuscata,20.5,1,0,14.5,31.5,46
Estrildidae,Padda_oryzivora,24.8,1,0,14.4,16,30.4
Estrildidae,Poephila_acuticauda,14,1,0,13.1,21,34.1
Estrildidae,Poephila_cincta,14.9,1,0,13.5,21.6,35.1
Estrildidae,Poephila_personata,13.2,1,0,13.5,21.8,35.3
Estrildidae,Pyrenestes_minor,14,1,0,14,21.5,35.5
Estrildidae,Pyrenestes_ostrinus,22.3,1,0,16,24,40
Estrildidae,Pyrenestes_sanguineus,19.3,1,0,16,24,40
Estrildidae,Pytilia_afra,16.6,1,0,12.5,21,33.5
Estrildidae,Pytilia_hypogrammica,14.6,1,0,13,18.8,31.7
Estrildidae,Pytilia_lineata,14.4,1,0,12.5,21,33.5
Estrildidae,Pytilia_melba,15.4,1,0,12.5,21,33.5
Estrildidae,Pytilia_phoenicoptera,14.5,1,0,13.3,20.5,33.7
Estrildidae,Spermophaga_haematina,22.8,1,0,15,16,31
Estrildidae,Spermophaga_ruficapilla,23.6,1,0,17.5,20,37.5
Estrildidae,Stagonopleura_bella,14,1,0,15,24.5,39.5
Estrildidae,Stagonopleura_guttata,17.6,1,0,14,23.9,37.9
Estrildidae,Stagonopleura_oculata,13,1,0,14,22.5,36.5
Estrildidae,Taeniopygia_bichenovii,9.5,1,0,12.2,19,31.2
Estrildidae,Taeniopygia_guttata,12,1,0,14.1,18.2,32.3
