collection,genus_species,catnum,sex,order,family,skull,coracoid,keel,humerus,ulna,carpomet,femur,tibiotar,tarsomet
Smith,Pericrocotus_ethologus,319581,F,Passeriformes,Campephagidae,,16.725674,14.064101,17.384905,23.46195,13.761047,15.056588,25.852776,17.068327
Smith,Pericrocotus_ethologus,321876,F,Passeriformes,Campephagidae,33.772329,16.325049,15.909215,17.462796,21.208777,13.260709,14.168669,25.118668,15.115778
Smith,Peucedramus_taeniatus,499361,M,Passeriformes,Peucedramidae,27.163578,12.719359,12.913417,14.330981,18.706298,10.450037,13.45211,233.109846,17.388209
Smith,Peucedramus_taeniatus,555657,F,Passeriformes,Peucedramidae,26.661673,12.406041,10.634551,14.494155,18.238037,9.378929,13.52737,24.491385,18.487294
Smith,Peucedramus_taeniatus,601193,M,Passeriformes,Peucedramidae,,13.005968,12.142799,14.987603,,,12.930747,,
Smith,Phaenicophilus_palmarum,289640,F,Passeriformes,Phaenicophilidae,37.224891,19.254946,19.31859,21.219625,25.790805,11.726762,19.400375,33.230948,23.926169
Smith,Phaenicophilus_palmarum,289641,F,Passeriformes,Phaenicophilidae,40.441083,18.95891,20.938568,20.649955,24.726497,11.023178,18.433805,32.794785,23.432952
Smith,Phaenicophilus_palmarum,292662,F,Passeriformes,Phaenicophilidae,,18.610566,,20.554724,24.65534,12.274589,,,22.823118
Smith,Phaenicophilus_palmarum,553387,F,Passeriformes,Phaenicophilidae,36.262339,19.151653,18.447661,20.197724,25.229413,12.734799,18.066199,30.823011,22.204799
Smith,Phaenicophilus_palmarum,553388,F,Passeriformes,Phaenicophilidae,38.699858,,17.860273,20.75758,24.915526,13.332598,18.897107,31.368601,22.034004
Smith,Phaenicophilus_palmarum,553393,M,Passeriformes,Phaenicophilidae,37.54205,19.592627,21.213342,22.262785,26.984431,14.015309,20.619053,34.735076,24.806352
Smith,Phaenicophilus_palmarum,554659,M,Passeriformes,Phaenicophilidae,37.263068,19.618167,18.887261,20.937671,25.006425,12.933876,20.197201,32.436061,23.094419
Smith,Phaenicophilus_palmarum,554660,F,Passeriformes,Phaenicophilidae,36.991365,,18.705417,20.34387,23.417228,11.752653,19.173193,31.559786,23.068842
Smith,Phaenicophilus_palmarum,554664,F,Passeriformes,Phaenicophilidae,35.671763,18.501235,18.414595,20.847102,25.576121,13.087769,19.423479,31.098267,23.934555
Smith,Phaenicophilus_palmarum,554665,F,Passeriformes,Phaenicophilidae,41.065433,19.37012,19.04205,20.94129,24.94711,13.688708,20.33833,,
Smith,Phaenicophilus_palmarum,555905,M,Passeriformes,Phaenicophilidae,37.654317,19.869141,19.380947,21.495216,25.423378,13.600625,20.477654,33.233798,23.88694
Smith,Phaenicophilus_palmarum,555906,M,Passeriformes,Phaenicophilidae,36.705397,20.094351,19.588523,21.376155,26.474442,13.970514,19.563265,33.205052,23.468985
Smith,Phaenicophilus_palmarum,555908,F,Passeriformes,Phaenicophilidae,38.15103,19.402566,18.893495,21.66193,25.696917,13.279932,20.044806,33.709706,22.680764
Smith,Phaenicophilus_palmarum,555909,M,Passeriformes,Phaenicophilidae,36.420675,,18.76889,,25.910709,13.10387,19.282318,31.502483,22.901134
Smith,Phaenicophilus_palmarum,555910,M,Passeriformes,Phaenicophilidae,38.084647,19.737941,20.791993,20.953575,26.024788,14.005042,19.341183,33.267845,23.760029
Smith,Phaenicophilus_palmarum,555911,M,Passeriformes,Phaenicophilidae,36.101306,19.483995,19.462938,20.401583,24.81126,12.897944,18.60168,31.148051,24.506041
Smith,Phaenicophilus_palmarum,555912,F,Passeriformes,Phaenicophilidae,36.754121,18.017112,18.089143,20.290428,23.996842,12.950074,19.158821,31.591308,23.019657
Smith,Phaenicophilus_palmarum,555914,M,Passeriformes,Phaenicophilidae,37.006396,19.213992,19.105629,20.911801,25.809266,13.409955,19.64411,33.156246,23.965262
Smith,Phaethon_rubricauda,428957,,Phaethontiformes,Phaethontidae,123.333406,57.823929,87.54483,109.433532,117.671674,55.828238,39.473038,59.540646,30.356186
Smith,Phaethon_rubricauda,497917,M,Phaethontiformes,Phaethontidae,112.154222,46.792255,85.336428,101.110872,106.736623,52.425573,38.490656,57.381964,29.37226
Smith,Phaethon_rubricauda,559565,F,Phaethontiformes,Phaethontidae,119.84047,57.154869,80.442189,,121.265749,56.403805,40.895108,60.276774,32.36951
Smith,Phaethon_rubricauda,621357,M,Phaethontiformes,Phaethontidae,113.087711,48.810214,91.896814,102.182025,105.562559,49.311437,36.073098,56.372612,29.686672
Smith,Phaethon_rubricauda,622404,M,Phaethontiformes,Phaethontidae,115.380516,55.695315,93.653836,105.424197,112.215079,53.818939,38.933497,56.700861,30.289682
Smith,Phaethon_rubricauda,631994,F,Phaethontiformes,Phaethontidae,111.5478,52.711837,97.47689,102.728074,110.469105,51.332194,35.477244,55.540754,28.399743
Smith,Phainopepla_nitens,501410,M,Passeriformes,Ptiliogonatidae,30.794583,18.284907,20.135912,21.834435,28.034679,15.187027,17.538443,27.231042,17.158856
Smith,Phainopepla_nitens,554035,F,Passeriformes,Ptiliogonatidae,32.832571,18.384861,,21.23514,26.384088,14.943811,17.725484,28.394322,18.547452
Smith,Phainopepla_nitens,554036,F,Passeriformes,Ptiliogonatidae,30.292832,18.452018,19.336913,21.223711,26.027453,13.592508,16.982408,27.269134,17.262845
Smith,Phainopepla_nitens,554148,F,Passeriformes,Ptiliogonatidae,30.497578,18.922038,19.493038,22.190265,28.008311,14.882688,17.834066,28.494611,18.12333
Smith,Phainopepla_nitens,555635,F,Passeriformes,Ptiliogonatidae,31.09178,19.007173,,21.415326,26.983596,14.663876,17.469002,27.782611,17.994867
Smith,Phainopepla_nitens,555636,F,Passeriformes,Ptiliogonatidae,32.869399,18.894884,,22.012181,,15.091886,17.778481,246.869208,18.594641
Smith,Phainopepla_nitens,623434,M,Passeriformes,Ptiliogonatidae,33.591746,18.655807,21.337156,21.400448,27.591188,14.641527,17.271898,27.804412,18.982802
Smith,Phalacrocorax_auritus,560248,F,Suliformes,Phalacrocoracidae,,,,140.265052,148.654524,68.777098,57.766586,64.830953,103.146717
Smith,Phalacrocorax_auritus,560249,M,Suliformes,Phalacrocoracidae,128.535777,72.573532,,147.717414,153.137551,68.906163,58.43834,106.388225,64.496858
Smith,Phalacrocorax_auritus,560258,M,Suliformes,Phalacrocoracidae,123.471013,67.866171,,145.853125,152.526004,68.473688,53.52352,96.904918,58.576262
Smith,Phalacrocorax_auritus,560259,F,Suliformes,Phalacrocoracidae,471.688193,,,151.530363,158.791403,72.309845,60.39236,110.838185,63.599141
Smith,Phalacrocorax_auritus,560554,F,Suliformes,Phalacrocoracidae,121.431581,68.42142,,142.531001,152.091536,70.730766,54.731076,107.036956,63.092499
Smith,Phalacrocorax_auritus,560559,F,Suliformes,Phalacrocoracidae,125.741423,69.964491,,151.073566,158.168938,69.853846,60.236261,112.83749,64.094809
Smith,Phalacrocorax_auritus,560565,M,Suliformes,Phalacrocoracidae,135.771791,76.7949,,542.294693,164.335778,76.754949,61.680474,540.313993,66.069759
Smith,Phalacrocorax_auritus,560567,M,Suliformes,Phalacrocoracidae,133.535802,71.567134,,153.540682,162.889721,73.121077,58.470655,109.784024,63.177404
Smith,Phalacrocorax_auritus,560567,M,Suliformes,Phalacrocoracidae,133.447424,71.831623,,154.467564,163.116882,73.637847,60.480167,110.039779,64.12434
Smith,Phalaropus_lobatus,18837,F,Charadriiformes,Scolopacidae,46.373139,14.079816,32.966588,29.411632,31.16477,17.11823,314.689526,38.820661,21.376007
Smith,Phalaropus_lobatus,489564,M,Charadriiformes,Scolopacidae,46.678932,13.776794,31.637757,29.323951,29.417011,17.463373,17.987462,35.365864,20.904378
Smith,Phalaropus_lobatus,489585,M,Charadriiformes,Scolopacidae,44.849363,12.99284,28.874544,27.739169,28.179196,17.341739,16.3702,33.298759,20.647622
Smith,Phalaropus_lobatus,489647,F,Charadriiformes,Scolopacidae,47.236573,14.451878,32.878792,29.719171,30.357806,18.412556,17.947594,36.59756,21.650989
Smith,Phalaropus_lobatus,489708,M,Charadriiformes,Scolopacidae,44.492853,,30.089594,27.267295,28.876789,16.822284,17.303137,34.809046,21.240057
Smith,Phalaropus_lobatus,499660,M,Charadriiformes,Scolopacidae,44.667576,14.117827,29.908503,29.097734,30.648024,18.483159,17.227108,35.089578,20.736166
Smith,Phalaropus_lobatus,610894,F,Charadriiformes,Scolopacidae,46.479476,14.060277,28.742999,28.998702,29.448273,17.713171,17.536663,36.42225,21.834998
Smith,Phalaropus_lobatus,638812,M,Charadriiformes,Scolopacidae,44.436042,13.85221,29.559102,29.519129,30.164871,18.697379,16.934051,35.278904,20.411169
Smith,Phalaropus_lobatus,638813,F,Charadriiformes,Scolopacidae,45.053185,14.682586,33.48077,31.801259,19.056528,17.536711,37.804227,22.19264,22.19264
Smith,Phalaropus_lobatus,638829,F,Charadriiformes,Scolopacidae,47.180782,14.283682,31.485175,29.370956,30.568818,18.161995,18.381633,38.619856,22.828166
Smith,Pharomachrus_mocinno,346951,F,Trogoniformes,Trogonidae,51.74292,33.316643,40.269846,44.454785,51.031375,26.398323,30.324647,38.59323,
Smith,Pharomachrus_mocinno,347303,F,Trogoniformes,Trogonidae,50.930527,30.308418,40.031627,41.208281,48.192772,23.941138,27.899312,36.932859,18.254181
Smith,Pharomachrus_mocinno,428247,M,Trogoniformes,Trogonidae,52.807097,32.272105,41.443774,44.402119,50.988416,26.805798,30.805125,38.584906,18.252297
Smith,Pharomachrus_mocinno,428852,M,Trogoniformes,Trogonidae,46.353584,30.808638,38.00677,41.154097,48.584416,24.8698,,,
Smith,Pharomachrus_mocinno,429327,M,Trogoniformes,Trogonidae,53.864531,33.558153,40.464417,47.540076,55.336335,25.447344,31.767096,40.576166,20.110289
Smith,Pharomachrus_mocinno,489405,M,Trogoniformes,Trogonidae,53.648409,33.35834,43.186318,45.272477,51.987916,26.261023,29.963625,40.506101,18.678363
Smith,Pheucticus_chrysogaster,345466,M,Passeriformes,Cardinalidae,44.493234,25.762412,27.648469,27.284847,34.063577,18.103512,25.397224,40.658683,26.01839
Smith,Pheucticus_chrysogaster,429850,M,Passeriformes,Cardinalidae,38.805989,23.268384,,25.270286,29.945906,16.014112,23.116744,36.536821,23.78643
Smith,Pheucticus_chrysogaster,637894,F,Passeriformes,Cardinalidae,39.47168,22.381023,21.185189,25.294704,,,23.524057,37.257806,26.157936
Smith,Pheucticus_chrysogaster,637896,M,Passeriformes,Cardinalidae,42.337405,21.022134,26.59133,26.957264,33.426142,17.968267,26.312754,40.465203,27.219841
Smith,Pheucticus_chrysogaster,637898,M,Passeriformes,Cardinalidae,42.214824,23.276131,26.0097,24.945276,29.856154,16.661378,24.485211,,24.836596
Smith,Phoebastria_immutabilis,488178,F,Procellariiformes,Diomedeidae,165.312665,53.669653,84.778979,234.926673,235.431556,94.164346,68.39618,153.881263,83.995094
Smith,Phoebastria_immutabilis,488181,F,Procellariiformes,Diomedeidae,167.762812,53.630961,84.799035,239.748284,239.187896,92.755282,69.699952,155.960244,81.629781
Smith,Phoebastria_immutabilis,498136,F,Procellariiformes,Diomedeidae,164.185691,60.078894,81.026392,239.915252,237.123005,92.859859,67.496467,154.698304,82.119004
Smith,Phoebastria_immutabilis,630949,M,Procellariiformes,Diomedeidae,178.380345,62.030538,,257.762378,253.383304,97.596029,69.407404,161.333512,87.031071
Smith,Phoebastria_immutabilis,630951,F,Procellariiformes,Diomedeidae,173.53673,61.417018,86.849071,258.77908,255.368688,100.621659,70.999522,161.101563,82.643003
Smith,Phoebastria_immutabilis,630974,M,Procellariiformes,Diomedeidae,177.666592,63.998912,91.818105,264.28893,263.911329,100.59948,72.297676,166.847554,89.298406
Smith,Phoebastria_immutabilis,630979,F,Procellariiformes,Diomedeidae,169.030429,61.606797,,262.165676,260.709601,100.373611,74.847605,165.877467,90.371632
Smith,Phoebastria_immutabilis,630981,M,Procellariiformes,Diomedeidae,169.080374,62.828849,,265.207057,251.103536,93.679814,73.144773,160.303906,84.290315
Smith,Phoebastria_immutabilis,630982,M,Procellariiformes,Diomedeidae,178.600707,66.519738,94.813965,260.81364,255.700033,102.62218,72.39959,168.763657,91.998939
Smith,Phoenicopterus_ruber,226161,,Phoenicopteriformes,Phoenicopteridae,174.556706,67.324419,124.619987,476.332675,497.79342,516.989001,513.853525,483.145428,522.058515
Smith,Phoenicopterus_ruber,226161,M,Phoenicopteriformes,Phoenicopteridae,,,,208.285651,220.319337,103.603955,99.126661,366.504059,327.401788
Smith,Phoenicopterus_ruber,322388,,Phoenicopteriformes,Phoenicopteridae,170.090472,70.344097,117.291651,215.980682,217.495997,104.004544,,,317.23512
Smith,Phoenicopterus_ruber,322388,,Phoenicopteriformes,Phoenicopteridae,,,,,230.292731,,97.348485,361.347904,488.525571
Smith,Phoenicopterus_ruber,343398,M,Phoenicopteriformes,Phoenicopteridae,158.712164,58.400363,108.368909,194.870924,520.500052,,,,264.617053
Smith,Phoenicopterus_ruber,343398,F,Phoenicopteriformes,Phoenicopteridae,,,,215.131031,,82.896318,,,
Smith,Phoenicopterus_ruber,500885,F,Phoenicopteriformes,Phoenicopteridae,169.240806,63.035455,104.357221,190.328581,202.263468,92.210499,90.501166,315.357392,295.738942
Smith,Phoenicopterus_ruber,558418,M,Phoenicopteriformes,Phoenicopteridae,174.466882,61.960557,106.227874,203.481564,214.108145,94.017575,94.029936,320.167093,299.755048
Smith,Phoenicopterus_ruber,558420,F,Phoenicopteriformes,Phoenicopteridae,156.158146,59.895115,95.794124,198.049251,205.11017,87.433149,88.67457,318.9044,281.828233
Smith,Phoenicopterus_ruber,558421,F,Phoenicopteriformes,Phoenicopteridae,156.002827,60.72179,98.782116,185.61228,197.405636,88.452976,84.530003,291.761738,257.626975
Smith,Phoenicopterus_ruber,558422,F,Phoenicopteriformes,Phoenicopteridae,159.208891,57.299473,105.15442,191.963503,201.525693,89.623985,83.157203,301.475678,267.458055
Smith,Phoeniculus_purpureus,320948,F,Bucerotiformes,Phoeniculidae,54.541867,19.985554,28.9951,29.490749,34.854873,16.588278,25.167201,35.369523,21.957241
Smith,Phoeniculus_purpureus,322395,F,Bucerotiformes,Phoeniculidae,57.712116,20.393027,32.259533,32.618281,40.050961,19.279221,25.14092,36.862922,22.247387
Smith,Phoeniculus_purpureus,502333,M,Bucerotiformes,Phoeniculidae,69.728827,20.866821,28.662954,30.239548,36.878226,17.870303,25.672586,35.890107,22.549702
Smith,Phoeniculus_purpureus,558552,M,Bucerotiformes,Phoeniculidae,72.644467,24.149769,33.634283,36.120514,43.526946,20.333994,28.264584,40.711132,25.82771
Smith,Phoeniculus_purpureus,558553,,Bucerotiformes,Phoeniculidae,62.901802,20.863112,29.067484,32.67915,38.501622,18.091459,25.855989,,22.69667
Smith,Phoeniculus_purpureus,559060,F,Bucerotiformes,Phoeniculidae,63.221592,20.525683,28.649384,32.390768,39.69587,19.552074,25.306352,,23.069156
Smith,Pica_pica,226853,M,Passeriformes,Corvidae,66.729632,33.270168,37.838664,44.5458,52.818878,27.947765,42.593138,71.671764,51.255119
Smith,Pica_pica,346895,F,Passeriformes,Corvidae,65.104919,,36.579939,42.824025,50.6329,28.202997,37.992069,63.629416,44.258298
Smith,Pica_pica,346897,M,Passeriformes,Corvidae,71.041998,33.030182,41.127269,47.40158,55.783398,30.270732,42.263206,71.141993,53.041525
Smith,Pica_pica,633401,F,Passeriformes,Corvidae,66.05098,33.73287,41.310867,47.119065,55.041418,30.527247,41.371433,70.504435,49.823753
Smith,Pica_pica,633493,M,Passeriformes,Corvidae,65.490789,32.685409,39.275718,45.143871,53.88623,29.206175,39.573816,67.475383,48.312406
Smith,Pica_pica,646006,F,Passeriformes,Corvidae,66.795566,32.12419,35.448511,45.139174,53.036416,29.553767,41.802823,69.476028,47.606511
Smith,Pica_pica,646008,F,Passeriformes,Corvidae,66.461082,30.655928,34.555853,45.030969,52.076829,28.867341,40.135468,66.761961,47.101165
Smith,Pica_pica,646009,M,Passeriformes,Corvidae,69.483445,31.743614,39.793528,46.879217,55.366521,31.029503,41.282987,72.114865,49.312676
Smith,Picathartes_oreas,291348,M,Passeriformes,Picathartidae,65.86766,37.741179,36.411027,39.581206,40.251565,18.350318,43.542671,84.190623,62.510649
Smith,Picathartes_oreas,291349,M,Passeriformes,Picathartidae,62.915424,32.973204,36.726851,38.108641,39.4576,24.922143,43.80854,80.257342,63.532743
Smith,Picathartes_oreas,322519,M,Passeriformes,Picathartidae,66.121977,32.796875,34.916874,38.797203,39.501576,19.927408,43.977925,79.034022,57.273405
Smith,Piranga_rubra,224093,M,Passeriformes,Cardinalidae,39.240633,19.925637,23.654948,21.472099,26.119567,13.84024,18.299853,28.813177,17.597543
Smith,Piranga_rubra,489850,F,Passeriformes,Cardinalidae,39.311379,18.75109,21.746485,21.706694,26.764091,14.324074,,30.138317,20.060906
Smith,Piranga_rubra,489953,M,Passeriformes,Cardinalidae,40.370531,21.340957,25.054731,,,14.908417,,31.027428,21.001509
Smith,Piranga_rubra,492866,M,Passeriformes,Cardinalidae,36.831819,,23.643448,21.858798,26.688869,13.96677,18.378244,28.689558,18.645579
Smith,Piranga_rubra,498790,F,Passeriformes,Cardinalidae,38.029445,18.173608,25.017071,21.773235,27.110134,13.169532,18.723502,30.545676,19.664491
Smith,Piranga_rubra,500700,F,Passeriformes,Cardinalidae,40.804912,21.283171,24.41684,23.571518,28.551243,15.316652,19.579929,30.960298,20.714802
Smith,Piranga_rubra,560482,F,Passeriformes,Cardinalidae,,,21.189478,20.477841,26.082842,14.069484,17.370769,27.549774,18.55081
Smith,Piranga_rubra,612456,F,Passeriformes,Cardinalidae,37.348607,19.724811,22.211154,20.496137,26.06968,12.937138,18.765223,29.524524,19.263965
Smith,Piranga_rubra,614096,M,Passeriformes,Cardinalidae,40.948668,20.852179,23.561452,20.727846,27.205959,15.35879,18.125159,29.08176,19.506169
Smith,Piranga_rubra,646434,M,Passeriformes,Cardinalidae,41.288347,21.705607,24.787512,23.718679,29.914892,13.9447,19.130846,30.830216,20.864847
Smith,Pitta_sordida,432055,M,Passeriformes,Pittidae,48.583289,24.152039,24.321155,28.302981,34.332356,16.271219,25.685718,47.807008,37.639674
Smith,Pitta_sordida,432057,M,Passeriformes,Pittidae,45.028726,24.157608,21.568841,29.085118,33.344676,17.214792,24.58106,45.614598,35.340903
Smith,Pitta_sordida,432100,M,Passeriformes,Pittidae,48.184917,23.963398,22.833197,28.421729,33.404955,16.666378,25.414759,46.209066,37.959547
Smith,Pitta_sordida,562129,F,Passeriformes,Pittidae,44.842055,23.474386,,28.487429,32.525315,17.227255,25.128938,,34.549308
Smith,Pitta_sordida,562130,M,Passeriformes,Pittidae,48.159442,23.693422,24.578615,29.509844,36.272131,17.283928,26.080378,48.894483,40.464525
Smith,Pitta_sordida,612621,F,Passeriformes,Pittidae,,,25.386231,28.68061,35.432888,18.241615,24.894416,47.533052,37.131032
Smith,Pitta_sordida,638603,M,Passeriformes,Pittidae,,22.860306,23.203085,29.147922,34.321058,16.782574,25.159459,45.069956,37.062894
Smith,Pluvialis_dominica,429353,M,Charadriiformes,Charadriidae,58.607362,22.741342,54.485754,45.773992,49.991882,26.070583,33.796407,68.235258,46.836417
Smith,Pluvialis_dominica,489577,M,Charadriiformes,Charadriidae,57.66332,22.243732,52.467316,45.407728,49.477852,27.629102,33.230167,65.624612,43.997557
Smith,Pluvialis_dominica,489668,F,Charadriiformes,Charadriidae,52.634553,22.658016,56.879886,42.245812,50.851312,28.175955,33.537703,63.918106,43.456962
Smith,Pluvialis_dominica,489669,F,Charadriiformes,Charadriidae,54.530765,22.040107,52.222115,45.316018,47.639273,27.666829,31.505202,62.988634,42.401732
Smith,Pluvialis_dominica,489670,F,Charadriiformes,Charadriidae,55.74788,,54.463079,50.207023,50.083842,26.961742,33.644853,64.238715,45.950378
